region,year,rpost2
5_emr,2000,0.042824916541576385
6_wpr,2000,0.062718965113163
1_afr,2000,7.765353202819824
2_amr,2000,0.19006627798080444
3_sear,2000,0.35965192317962646
4_eur,2000,0.0543571338057518
5_emr,2001,0.04619473218917847
2_amr,2001,0.1877281665802002
3_sear,2001,0.3444381654262543
6_wpr,2001,0.06849763542413712
1_afr,2001,7.773947238922119
4_eur,2001,0.06120895966887474
5_emr,2002,0.04925302416086197
3_sear,2002,0.3252488672733307
4_eur,2002,0.06633638590574265
1_afr,2002,7.685205936431885
6_wpr,2002,0.07274916023015976
2_amr,2002,0.18280398845672607
6_wpr,2003,0.07554339617490768
4_eur,2003,0.07042782008647919
3_sear,2003,0.30262815952301025
1_afr,2003,7.500483989715576
5_emr,2003,0.05133793503046036
2_amr,2003,0.17742983996868134
4_eur,2004,0.06657034158706665
5_emr,2004,0.05280984193086624
6_wpr,2004,0.07664163410663605
1_afr,2004,7.218560695648193
3_sear,2004,0.2793557047843933
2_amr,2004,0.1677103042602539
4_eur,2005,0.06337808072566986
2_amr,2005,0.15403790771961212
6_wpr,2005,0.07583483308553696
5_emr,2005,0.0542144849896431
3_sear,2005,0.25441035628318787
1_afr,2005,6.843883514404297
1_afr,2006,6.396308422088623
2_amr,2006,0.14376486837863922
5_emr,2006,0.055365003645420074
4_eur,2006,0.057854264974594116
3_sear,2006,0.23345114290714264
6_wpr,2006,0.07285261154174805
5_emr,2007,0.05707203969359398
1_afr,2007,5.797369480133057
6_wpr,2007,0.07281666994094849
2_amr,2007,0.12644878029823303
3_sear,2007,0.2130459100008011
4_eur,2007,0.05792735517024994
5_emr,2008,0.058019090443849564
6_wpr,2008,0.06363635510206223
3_sear,2008,0.18972137570381165
2_amr,2008,0.11028345674276352
4_eur,2008,0.045824941247701645
1_afr,2008,5.1443963050842285
5_emr,2009,0.05824039876461029
1_afr,2009,4.495830535888672
6_wpr,2009,0.05005490779876709
4_eur,2009,0.035029541701078415
2_amr,2009,0.09296736121177673
3_sear,2009,0.1689433455467224
6_wpr,2010,0.03706417977809906
4_eur,2010,0.029480408877134323
1_afr,2010,4.034887313842773
3_sear,2010,0.1585748791694641
2_amr,2010,0.08559571206569672
5_emr,2010,0.056637898087501526
1_afr,2011,3.45038104057312
4_eur,2011,0.029170570895075798
5_emr,2011,0.05807856097817421
3_sear,2011,0.1443382054567337
2_amr,2011,0.07677104324102402
6_wpr,2011,0.031218677759170532
2_amr,2012,0.06727501004934311
6_wpr,2012,0.027572110295295715
5_emr,2012,0.06056566536426544
3_sear,2012,0.13550299406051636
1_afr,2012,2.9450337886810303
4_eur,2012,0.03021547570824623
1_afr,2013,2.5263710021972656
5_emr,2013,0.06136850267648697
2_amr,2013,0.05784790590405464
4_eur,2013,0.032353729009628296
3_sear,2013,0.13313986361026764
6_wpr,2013,0.026766277849674225
2_amr,2014,0.05453598126769066
5_emr,2014,0.06334733217954636
3_sear,2014,0.12603145837783813
4_eur,2014,0.033355873078107834
1_afr,2014,2.2837541103363037
6_wpr,2014,0.022885408252477646
2_amr,2015,0.060685861855745316
4_eur,2015,0.03664185479283333
6_wpr,2015,0.021085500717163086
1_afr,2015,2.060861349105835
5_emr,2015,0.06266088783740997
3_sear,2015,0.12288186699151993
2_amr,2016,0.0629349946975708
1_afr,2016,1.870557188987732
3_sear,2016,0.11374907940626144
5_emr,2016,0.06429954618215561
6_wpr,2016,0.02261897176504135
4_eur,2016,0.045533426105976105
1_afr,2017,1.823628306388855
2_amr,2017,0.0663214772939682
4_eur,2017,0.056117791682481766
3_sear,2017,0.10295598208904266
5_emr,2017,0.06507652997970581
6_wpr,2017,0.022277548909187317
